group_code,site_code,marine_site_name,marine_sort_order,latitude,longitude,marine_common_season,marine_season_code,year,season_sequence,season_name,target_assemblage,method_code,species_code,total,mpa_designation,mpa_region,georegion,bioregion,state_province,island,last_updated
UCSC,MOL,Andrew Molera,6190,36.28060913,-121.86317,149,SP18,2018,1,Spring,sea_star,IP,PISOCH,73,SMR,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,MOL,Andrew Molera,6190,36.28060913,-121.86317,149,SP18,2018,1,Spring,sea_star,IP,PYCHEL,0,SMR,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,MOL,Andrew Molera,6190,36.28060913,-121.86317,153,SP19,2019,1,Spring,sea_star,IP,DERIMB,0,SMR,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,MOL,Andrew Molera,6190,36.28060913,-121.86317,153,SP19,2019,1,Spring,sea_star,IP,EVATRO,0,SMR,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,MOL,Andrew Molera,6190,36.28060913,-121.86317,153,SP19,2019,1,Spring,sea_star,IP,HENSPP,3,SMR,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,MOL,Andrew Molera,6190,36.28060913,-121.86317,153,SP19,2019,1,Spring,sea_star,IP,KATTUN,16,SMR,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,MOL,Andrew Molera,6190,36.28060913,-121.86317,153,SP19,2019,1,Spring,sea_star,IP,LEPTAS,15,SMR,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,MOL,Andrew Molera,6190,36.28060913,-121.86317,153,SP19,2019,1,Spring,sea_star,IP,PATMIN,0,SMR,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,MOL,Andrew Molera,6190,36.28060913,-121.86317,153,SP19,2019,1,Spring,sea_star,IP,PISBRE,0,SMR,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,MOL,Andrew Molera,6190,36.28060913,-121.86317,153,SP19,2019,1,Spring,sea_star,IP,PISGIG,0,SMR,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,MOL,Andrew Molera,6190,36.28060913,-121.86317,153,SP19,2019,1,Spring,sea_star,IP,PISOCH,42,SMR,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,MOL,Andrew Molera,6190,36.28060913,-121.86317,153,SP19,2019,1,Spring,sea_star,IP,PYCHEL,0,SMR,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCLA,MUSH,Mussel Shoals,6500,34.35548019,-119.44073,55,FA94,1994,3,Fall,sea_star,IP,PISOCH,73,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
UCLA,MUSH,Mussel Shoals,6500,34.35548019,-119.44073,57,SP95,1995,1,Spring,sea_star,IP,PISOCH,67,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
UCLA,MUSH,Mussel Shoals,6500,34.35548019,-119.44073,59,FA95,1995,3,Fall,sea_star,IP,PISOCH,73,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
UCLA,MUSH,Mussel Shoals,6500,34.35548019,-119.44073,61,SP96,1996,1,Spring,sea_star,IP,PISOCH,42,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
UCLA,MUSH,Mussel Shoals,6500,34.35548019,-119.44073,63,FA96,1996,3,Fall,sea_star,IP,PISOCH,90,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
UCLA,MUSH,Mussel Shoals,6500,34.35548019,-119.44073,65,SP97,1997,1,Spring,sea_star,IP,PISOCH,69,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
UCLA,MUSH,Mussel Shoals,6500,34.35548019,-119.44073,67,FA97,1997,3,Fall,sea_star,IP,PISOCH,36,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
UCLA,MUSH,Mussel Shoals,6500,34.35548019,-119.44073,69,SP98,1998,1,Spring,sea_star,IP,PISOCH,13,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
UCLA,MUSH,Mussel Shoals,6500,34.35548019,-119.44073,71,FA98,1998,3,Fall,sea_star,IP,PISOCH,13,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
UCLA,MUSH,Mussel Shoals,6500,34.35548019,-119.44073,73,SP99,1999,1,Spring,sea_star,IP,PISOCH,14,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
UCLA,MUSH,Mussel Shoals,6500,34.35548019,-119.44073,75,FA99,1999,3,Fall,sea_star,IP,PISOCH,19,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
UCLA,MUSH,Mussel Shoals,6500,34.35548019,-119.44073,77,SP00,2000,1,Spring,sea_star,IP,PISOCH,23,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
UCLA,MUSH,Mussel Shoals,6500,34.35548019,-119.44073,79,FA00,2000,3,Fall,sea_star,IP,PISOCH,22,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
UCLA,MUSH,Mussel Shoals,6500,34.35548019,-119.44073,81,SP01,2001,1,Spring,sea_star,IP,PISOCH,17,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
UCLA,MUSH,Mussel Shoals,6500,34.35548019,-119.44073,83,FA01,2001,3,Fall,sea_star,IP,PISOCH,53,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
UCLA,MUSH,Mussel Shoals,6500,34.35548019,-119.44073,85,SP02,2002,1,Spring,sea_star,IP,PISOCH,37,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
UCLA,MUSH,Mussel Shoals,6500,34.35548019,-119.44073,87,FA02,2002,3,Fall,sea_star,IP,PISOCH,50,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
UCLA,MUSH,Mussel Shoals,6500,34.35548019,-119.44073,89,SP03,2003,1,Spring,sea_star,IP,PISOCH,37,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
UCLA,MUSH,Mussel Shoals,6500,34.35548019,-119.44073,91,FA03,2003,3,Fall,sea_star,IP,PISOCH,65,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
UCLA,MUSH,Mussel Shoals,6500,34.35548019,-119.44073,93,SP04,2004,1,Spring,sea_star,IP,PISOCH,55,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
UCLA,MUSH,Mussel Shoals,6500,34.35548019,-119.44073,95,FA04,2004,3,Fall,sea_star,IP,PISOCH,82,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
UCLA,MUSH,Mussel Shoals,6500,34.35548019,-119.44073,97,SP05,2005,1,Spring,sea_star,IP,PISOCH,59,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
UCLA,MUSH,Mussel Shoals,6500,34.35548019,-119.44073,99,FA05,2005,3,Fall,sea_star,IP,PISOCH,57,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
UCLA,MUSH,Mussel Shoals,6500,34.35548019,-119.44073,101,SP06,2006,1,Spring,sea_star,IP,PISOCH,27,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
UCLA,MUSH,Mussel Shoals,6500,34.35548019,-119.44073,103,FA06,2006,3,Fall,sea_star,IP,PISOCH,48,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
UCLA,MUSH,Mussel Shoals,6500,34.35548019,-119.44073,105,SP07,2007,1,Spring,sea_star,IP,PISOCH,25,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
UCLA,MUSH,Mussel Shoals,6500,34.35548019,-119.44073,107,FA07,2007,3,Fall,sea_star,IP,PISOCH,37,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
UCLA,MUSH,Mussel Shoals,6500,34.35548019,-119.44073,109,SP08,2008,1,Spring,sea_star,IP,PISOCH,17,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
UCLA,MUSH,Mussel Shoals,6500,34.35548019,-119.44073,111,FA08,2008,3,Fall,sea_star,IP,PISOCH,33,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
UCLA,MUSH,Mussel Shoals,6500,34.35548019,-119.44073,113,SP09,2009,1,Spring,sea_star,IP,PISOCH,21,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
UCLA,MUSH,Mussel Shoals,6500,34.35548019,-119.44073,115,FA09,2009,3,Fall,sea_star,IP,PISOCH,41,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
UCLA,MUSH,Mussel Shoals,6500,34.35548019,-119.44073,117,SP10,2010,1,Spring,sea_star,IP,PISOCH,26,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
UCLA,MUSH,Mussel Shoals,6500,34.35548019,-119.44073,119,FA10,2010,3,Fall,sea_star,IP,PISOCH,109,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
UCLA,MUSH,Mussel Shoals,6500,34.35548019,-119.44073,121,SP11,2011,1,Spring,sea_star,IP,PISOCH,67,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
UCLA,MUSH,Mussel Shoals,6500,34.35548019,-119.44073,123,FA11,2011,3,Fall,sea_star,IP,PISOCH,215,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
UCLA,MUSH,Mussel Shoals,6500,34.35548019,-119.44073,125,SP12,2012,1,Spring,sea_star,IP,PISOCH,116,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
UCLA,MUSH,Mussel Shoals,6500,34.35548019,-119.44073,127,FA12,2012,3,Fall,sea_star,IP,PISOCH,152,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
UCLA,MUSH,Mussel Shoals,6500,34.35548019,-119.44073,129,SP13,2013,1,Spring,sea_star,IP,PISOCH,101,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
UCLA,MUSH,Mussel Shoals,6500,34.35548019,-119.44073,131,FA13,2013,3,Fall,sea_star,IP,PISOCH,128,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
UCLA,MUSH,Mussel Shoals,6500,34.35548019,-119.44073,133,SP14,2014,1,Spring,sea_star,IP,PISOCH,69,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
UCLA,MUSH,Mussel Shoals,6500,34.35548019,-119.44073,135,FA14,2014,3,Fall,sea_star,IP,PISOCH,19,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
UCLA,MUSH,Mussel Shoals,6500,34.35548019,-119.44073,137,SP15,2015,1,Spring,sea_star,IP,PISOCH,14,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
UCLA,MUSH,Mussel Shoals,6500,34.35548019,-119.44073,139,FA15,2015,3,Fall,sea_star,IP,PISOCH,29,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
UCLA,MUSH,Mussel Shoals,6500,34.35548019,-119.44073,141,SP16,2016,1,Spring,sea_star,IP,PISOCH,30,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
UCLA,MUSH,Mussel Shoals,6500,34.35548019,-119.44073,143,FA16,2016,3,Fall,sea_star,IP,PISOCH,38,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
UCLA,MUSH,Mussel Shoals,6500,34.35548019,-119.44073,145,SP17,2017,1,Spring,sea_star,IP,PISOCH,24,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
UCLA,MUSH,Mussel Shoals,6500,34.35548019,-119.44073,147,FA17,2017,3,Fall,sea_star,IP,PISOCH,32,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
UCSC,NAT,Natural Bridges,6080,36.94915009,-122.06107,109,SP08,2008,1,Spring,sea_star,IP,KATTUN,0,SMR,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,NAT,Natural Bridges,6080,36.94915009,-122.06107,109,SP08,2008,1,Spring,sea_star,IP,PISOCH,186,SMR,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,NAT,Natural Bridges,6080,36.94915009,-122.06107,113,SP09,2009,1,Spring,sea_star,IP,KATTUN,0,SMR,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,NAT,Natural Bridges,6080,36.94915009,-122.06107,113,SP09,2009,1,Spring,sea_star,IP,PISOCH,133,SMR,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,NAT,Natural Bridges,6080,36.94915009,-122.06107,123,FA11,2011,3,Fall,sea_star,IP,KATTUN,0,SMR,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,NAT,Natural Bridges,6080,36.94915009,-122.06107,123,FA11,2011,3,Fall,sea_star,IP,PISOCH,115,SMR,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,OCC,Occulto,6350,34.88122177,-120.63954,77,SP00,2000,1,Spring,sea_star,IP,PATMIN,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,OCC,Occulto,6350,34.88122177,-120.63954,77,SP00,2000,1,Spring,sea_star,IP,PISGIG,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,OCC,Occulto,6350,34.88122177,-120.63954,77,SP00,2000,1,Spring,sea_star,IP,PISOCH,120,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,OCC,Occulto,6350,34.88122177,-120.63954,77,SP00,2000,1,Spring,sea_star,IP,PYCHEL,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,OCC,Occulto,6350,34.88122177,-120.63954,79,FA00,2000,3,Fall,sea_star,IP,PATMIN,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,OCC,Occulto,6350,34.88122177,-120.63954,79,FA00,2000,3,Fall,sea_star,IP,PISGIG,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,OCC,Occulto,6350,34.88122177,-120.63954,79,FA00,2000,3,Fall,sea_star,IP,PISOCH,67,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,OCC,Occulto,6350,34.88122177,-120.63954,79,FA00,2000,3,Fall,sea_star,IP,PYCHEL,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,OCC,Occulto,6350,34.88122177,-120.63954,81,SP01,2001,1,Spring,sea_star,IP,PISOCH,68,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,OCC,Occulto,6350,34.88122177,-120.63954,83,FA01,2001,3,Fall,sea_star,IP,PATMIN,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,OCC,Occulto,6350,34.88122177,-120.63954,83,FA01,2001,3,Fall,sea_star,IP,PISGIG,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,OCC,Occulto,6350,34.88122177,-120.63954,83,FA01,2001,3,Fall,sea_star,IP,PISOCH,18,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,OCC,Occulto,6350,34.88122177,-120.63954,83,FA01,2001,3,Fall,sea_star,IP,PYCHEL,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,OCC,Occulto,6350,34.88122177,-120.63954,85,SP02,2002,1,Spring,sea_star,IP,PATMIN,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,OCC,Occulto,6350,34.88122177,-120.63954,85,SP02,2002,1,Spring,sea_star,IP,PISGIG,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,OCC,Occulto,6350,34.88122177,-120.63954,85,SP02,2002,1,Spring,sea_star,IP,PISOCH,74,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,OCC,Occulto,6350,34.88122177,-120.63954,85,SP02,2002,1,Spring,sea_star,IP,PYCHEL,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,OCC,Occulto,6350,34.88122177,-120.63954,87,FA02,2002,3,Fall,sea_star,IP,PATMIN,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,OCC,Occulto,6350,34.88122177,-120.63954,87,FA02,2002,3,Fall,sea_star,IP,PISGIG,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,OCC,Occulto,6350,34.88122177,-120.63954,87,FA02,2002,3,Fall,sea_star,IP,PISOCH,134,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,OCC,Occulto,6350,34.88122177,-120.63954,87,FA02,2002,3,Fall,sea_star,IP,PYCHEL,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,OCC,Occulto,6350,34.88122177,-120.63954,89,SP03,2003,1,Spring,sea_star,IP,PATMIN,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,OCC,Occulto,6350,34.88122177,-120.63954,89,SP03,2003,1,Spring,sea_star,IP,PISGIG,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,OCC,Occulto,6350,34.88122177,-120.63954,89,SP03,2003,1,Spring,sea_star,IP,PISOCH,219,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,OCC,Occulto,6350,34.88122177,-120.63954,89,SP03,2003,1,Spring,sea_star,IP,PYCHEL,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,OCC,Occulto,6350,34.88122177,-120.63954,91,FA03,2003,3,Fall,sea_star,IP,PISOCH,152,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,OCC,Occulto,6350,34.88122177,-120.63954,93,SP04,2004,1,Spring,sea_star,IP,PISOCH,108,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,OCC,Occulto,6350,34.88122177,-120.63954,95,FA04,2004,3,Fall,sea_star,IP,PISOCH,191,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,OCC,Occulto,6350,34.88122177,-120.63954,97,SP05,2005,1,Spring,sea_star,IP,PISOCH,108,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,OCC,Occulto,6350,34.88122177,-120.63954,99,FA05,2005,3,Fall,sea_star,IP,PISOCH,261,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,OCC,Occulto,6350,34.88122177,-120.63954,101,SP06,2006,1,Spring,sea_star,IP,PISOCH,433,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,OCC,Occulto,6350,34.88122177,-120.63954,103,FA06,2006,3,Fall,sea_star,IP,PISOCH,260,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,OCC,Occulto,6350,34.88122177,-120.63954,105,SP07,2007,1,Spring,sea_star,IP,PISOCH,207,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,OCC,Occulto,6350,34.88122177,-120.63954,107,FA07,2007,3,Fall,sea_star,IP,PISOCH,108,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,OCC,Occulto,6350,34.88122177,-120.63954,109,SP08,2008,1,Spring,sea_star,IP,PISOCH,109,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,OCC,Occulto,6350,34.88122177,-120.63954,111,FA08,2008,3,Fall,sea_star,IP,PISOCH,146,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,OCC,Occulto,6350,34.88122177,-120.63954,113,SP09,2009,1,Spring,sea_star,IP,PISOCH,183,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
